feature,importance
corr_Fp2_P4,0.0006888648009149589
corr_P4_O1,0.000688049299938297
band_abs_O2_alpha,0.0006879324834807343
region_central_band_rel_mean_alpha,0.0006835102226353249
ratio_F8_theta_beta,0.0006830962932047695
hjorth_P4_mobility,0.0006807670283112945
ratio_O2_beta_alpha,0.0006740717002352236
hjorth_T4_complexity,0.000674053710336393
band_abs_T6_delta,0.0006724135675336725
band_rel_P4_alpha,0.000672298183165025
band_abs_T4_alpha,0.0006714523187563897
band_abs_T6_alpha,0.0006704887436791732
hjorth_T5_complexity,0.0006700880671875946
band_rel_T5_delta,0.000669443903061867
stat_P4_ptp,0.0006687735964843516
stat_F4_rms,0.0006581795129067458
stat_A2A1_shannon_entropy,0.0006575627205338772
hjorth_O2_complexity,0.0006507859083785925
corr_F3_T4,0.0006443874881334832
stat_Fz_var,0.000643833447889079
corr_Fp2_O2,0.0006431063029613499
corr_T4_ECGECG,0.0006428797145298404
corr_T6_Fz,0.000642554491621123
band_rel_F3_gamma,0.000641281051447361
corr_T3_O2,0.0006407694594022826
band_abs_C4_delta,0.0006386773609302802
corr_T4_O1,0.0006385670280127998
stat_T4_rms,0.0006385034077976056
corr_F4_T4,0.0006358814279708674
hjorth_Cz_complexity,0.0006344532387429861
ratio_O2_theta_alpha,0.0006334220744101381
stat_T5_rms,0.0006319264809823993
ratio_P3_theta_beta,0.000631439237627577
corr_O2_Fz,0.0006305930891353488
ratio_T6_theta_alpha,0.0006304857419581699
ratio_Pz_theta_beta,0.0006289173482307038
band_abs_Fz_alpha,0.0006286325301971041
corr_C3_Fz,0.0006282102790077003
stat_F4_var,0.0006276595127278448
corr_F7_O2,0.0006231468141574177
hjorth_T4_activity,0.0006226039987891295
corr_F8_T6,0.0006225511023206016
corr_F7_T5,0.0006195848670974898
stat_O2_ptp,0.0006186357384708258
region_central_band_rel_mean_gamma,0.0006175429378578823
band_rel_O2_beta,0.0006148949361907466
ratio_T4_theta_beta,0.0006147738433236107
corr_C4_Fz,0.0006111312020221168
