feature,importance
stat_P4_var,0.0959356412052289
hjorth_P4_activity,0.0959356412052289
corr_Fp2_C3,0.09583185201255962
stat_F4_std,0.09399291354368486
corr_T4_Cz,0.09398523809845792
stat_T4_var,0.09336075425999922
hjorth_T4_activity,0.09336075425999922
ratio_T5_beta_alpha,0.09330294337009253
band_abs_O2_delta,0.09311879723677716
band_rel_A2A1_delta,0.09192094443033795
ratio_F8_beta_alpha,0.09159463966015581
band_abs_P4_theta,0.09007648085663035
band_rel_F3_alpha,0.0899325677699957
corr_F7_Cz,0.08981160845617225
stat_T3_mean,0.08980078002391176
corr_F3_ECGECG,0.089659685639033
corr_F3_Cz,0.0890397391158662
global_band_rel_mean_alpha,0.08851939487756277
corr_T5_Cz,0.08780572350500282
band_rel_C3_delta,0.08673345651234775
corr_Fp2_F4,0.0859431974457063
stat_F7_skew,0.08540560725106865
stat_T6_rms,0.0853801126452158
stat_F4_rms,0.08525672961877272
corr_F7_ECGECG,0.08491394188262467
stat_T6_std,0.08380488468086342
band_abs_Pz_delta,0.08194274710982064
corr_T6_ECGECG,0.08180807452886665
region_temporal_band_rel_mean_delta,0.08062488437993744
stat_C4_std,0.0804811436961994
corr_F8_C4,0.08043767312880076
corr_F8_P3,0.08021030267109813
band_abs_T4_delta,0.08010849544802924
corr_Fp1_A2A1,0.07986017432440558
corr_Fp1_F8,0.07977041362238875
band_rel_T3_beta,0.07969410086653285
corr_C3_O1,0.0789211452137885
stat_A2A1_mean,0.07881173106715898
connectivity_left_right_corr_mean,0.07847324696099628
corr_F8_Cz,0.07781779826139314
hemisphere_right_band_rel_mean_alpha,0.0773146129888283
corr_Fp2_A2A1,0.07724469766822879
band_abs_F4_theta,0.07704241055605252
corr_F4_T5,0.07653503859918569
band_rel_Cz_delta,0.076175797288484
ratio_ECGECG_theta_beta,0.07574363000527028
stat_C3_kurtosis,0.07561179432489203
ratio_T6_beta_alpha,0.07516922136113707
stat_Cz_mean,0.0746815363250963
corr_F8_A2A1,0.07371361904308675
corr_P3_Fz,0.07322795149600746
band_abs_F7_theta,0.07285832623113998
corr_T4_ECGECG,0.0720251371286639
global_band_rel_mean_beta,0.07074359855581498
stat_O2_skew,0.0706185932886915
global_band_rel_std_gamma,0.07015869112275562
band_abs_P3_alpha,0.07014959678148368
stat_P4_mean,0.06993700804803078
band_abs_T6_delta,0.06913324483739672
corr_F3_P4,0.06897419663751206
corr_T3_O2,0.06649069665103362
region_occipital_band_rel_mean_delta,0.06642873995006518
band_rel_T6_delta,0.06638657387226259
corr_P4_O1,0.06624420964512094
stat_Fp2_mean,0.06535345518916583
stat_O2_var,0.06499116371159482
hjorth_O2_activity,0.06499116371159482
ratio_Fp2_beta_alpha,0.06494213484892551
stat_C4_rms,0.06362374466706534
stat_C4_var,0.06333859831348575
hjorth_C4_activity,0.06333859831348575
hjorth_Fp1_mobility,0.06206631335075662
stat_Pz_shannon_entropy,0.06201136670825675
corr_O2_Fz,0.06195983596244961
hjorth_A2A1_activity,0.06164673123742719
stat_A2A1_var,0.06164673123742719
stat_P4_kurtosis,0.06083696482317366
band_rel_F3_delta,0.06028395820128994
corr_P3_O2,0.05953890787389643
corr_O1_Fz,0.05922444516881727
band_rel_O2_gamma,0.05893219747074883
ratio_F7_beta_alpha,0.058634712001069886
hemisphere_left_band_rel_mean_delta,0.05796929603558046
hjorth_Cz_mobility,0.05788059656746719
hjorth_ECGECG_complexity,0.05748677496846799
corr_Cz_Pz,0.05746339510160668
corr_C3_O2,0.05681526420158141
stat_P4_std,0.05644566501775703
stat_Fp1_skew,0.055431754642321786
stat_F8_shannon_entropy,0.055253122440320344
hemisphere_midline_band_rel_mean_alpha,0.054916223239768185
band_rel_A2A1_theta,0.054773184087849786
band_rel_O1_delta,0.05452880522287687
stat_P4_rms,0.05450165669366995
band_abs_P3_delta,0.05386416926748953
region_parietal_band_rel_mean_gamma,0.05385619740189741
band_abs_F7_beta,0.053316368760957335
stat_Fz_kurtosis,0.0532762208082395
corr_C4_Pz,0.05321301926005423
corr_O2_Pz,0.05296466137719483
region_temporal_band_rel_mean_gamma,0.05066044297260879
band_abs_P4_delta,0.0505202988609147
band_abs_C3_delta,0.04992955389436031
region_frontal_band_rel_mean_alpha,0.04893621946036966
stat_C4_kurtosis,0.04707609045071547
band_abs_C4_alpha,0.046750299997999276
