feature,importance
stat_F4_kurtosis,0.0
stat_F4_ptp,0.0
stat_F4_rms,0.0
corr_P4_Cz,0.0
corr_P4_Fz,0.0
band_abs_Fp1_beta,0.0
connectivity_corr_mean,0.0
corr_Pz_ECGECG,0.0
corr_Cz_ECGECG,0.0
connectivity_left_right_corr_abs_mean,0.0
corr_O2_Cz,0.0
band_rel_Fp1_delta,0.0
corr_C3_Pz,0.0
corr_C3_Cz,0.0
corr_C3_Fz,0.0
corr_C3_O1,0.0
corr_C3_P4,0.0
corr_C3_T6,0.0
corr_T4_ECGECG,0.0
stat_F3_kurtosis,0.0
corr_Fz_Cz,0.0
stat_F3_rms,0.0
stat_F3_var,0.0
