n,TP,FP,FN,TN,accuracy,sensitivity,specificity,f1,roc_auc,pr_auc,brier,ece,subject_id,feature_set,model
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.7914814814814815,0.6380963787920998,0.159980132942282,0.08763240159799653,Subject00,connectivity_correlation_only,xgboost
120,0,24,30,66,0.55,0.0,0.7333333333333333,0.0,0.15888888888888889,0.1543431596445357,0.31313322116629627,0.3614423957653344,Subject01,connectivity_correlation_only,xgboost
120,1,30,29,60,0.5083333333333333,0.03333333333333333,0.6666666666666666,0.03278688524590164,0.27555555555555555,0.17345058268923563,0.28619409191820844,0.28376143922408426,Subject02,connectivity_correlation_only,xgboost
120,27,7,3,83,0.9166666666666666,0.9,0.9222222222222223,0.84375,0.9788888888888889,0.9454711811215366,0.10052456153555066,0.2091113177128136,Subject03,connectivity_correlation_only,xgboost
114,18,4,12,80,0.8596491228070176,0.6,0.9523809523809523,0.6923076923076923,0.9222222222222223,0.7551149978043393,0.12360743029935543,0.1489546762681321,Subject04,connectivity_correlation_only,xgboost
120,9,8,21,82,0.7583333333333333,0.3,0.9111111111111111,0.3829787234042553,0.6144444444444443,0.3492052215127143,0.20169557467951774,0.16643160817523797,Subject05,connectivity_correlation_only,xgboost
120,0,4,30,86,0.7166666666666667,0.0,0.9555555555555556,0.0,0.5829629629629629,0.2878383648495333,0.19857065729420678,0.0838414708773295,Subject06,connectivity_correlation_only,xgboost
120,7,21,23,69,0.6333333333333333,0.23333333333333334,0.7666666666666667,0.2413793103448276,0.4981481481481481,0.24635355010007146,0.2362063335163907,0.18944078125059607,Subject07,connectivity_correlation_only,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8692592592592593,0.6273500331802232,0.14628341815584994,0.13253182830909888,Subject08,connectivity_correlation_only,xgboost
120,12,0,18,90,0.85,0.4,1.0,0.5714285714285714,0.9314814814814815,0.88395280373092,0.1132130321777228,0.15879232678562405,Subject09,connectivity_correlation_only,xgboost
123,0,3,30,90,0.7317073170731707,0.0,0.967741935483871,0.0,0.7910394265232975,0.4425672515806912,0.1664706827486373,0.11078051211145834,Subject10,connectivity_correlation_only,xgboost
120,0,2,30,88,0.7333333333333333,0.0,0.9777777777777777,0.0,0.8451851851851853,0.5796819150405984,0.15404277376539321,0.1365791301553448,Subject11,connectivity_correlation_only,xgboost
120,20,56,10,34,0.45,0.6666666666666666,0.37777777777777777,0.37735849056603776,0.4255555555555556,0.20899918292957906,0.30259615403037116,0.2915302515029907,Subject12,connectivity_correlation_only,xgboost
120,22,81,8,9,0.25833333333333336,0.7333333333333333,0.1,0.3308270676691729,0.27629629629629626,0.17402105010306082,0.3657058293265639,0.38777183691660566,Subject13,connectivity_correlation_only,xgboost
120,13,19,17,71,0.7,0.43333333333333335,0.7888888888888889,0.41935483870967744,0.5548148148148148,0.3812911434780256,0.2215340271950395,0.21936654839664696,Subject14,connectivity_correlation_only,xgboost
120,9,0,21,90,0.825,0.3,1.0,0.46153846153846156,0.832962962962963,0.7509526022091679,0.13410440871268262,0.09874091741318503,Subject15,connectivity_correlation_only,xgboost
120,1,8,29,82,0.6916666666666667,0.03333333333333333,0.9111111111111111,0.05128205128205128,0.6781481481481482,0.3563595834760389,0.18415899992602855,0.0763443423124651,Subject16,connectivity_correlation_only,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.4092592592592592,0.22911569042796914,0.2207286680334755,0.1752892945117007,Subject17,connectivity_correlation_only,xgboost
120,14,0,16,90,0.8666666666666667,0.4666666666666667,1.0,0.6363636363636364,0.9892592592592593,0.9627517100050949,0.08796049376598819,0.1879954447969794,Subject18,connectivity_correlation_only,xgboost
120,12,2,18,88,0.8333333333333334,0.4,0.9777777777777777,0.5454545454545454,0.97,0.8930925844992585,0.09764960472129225,0.17914971895515922,Subject19,connectivity_correlation_only,xgboost
120,11,37,19,53,0.5333333333333333,0.36666666666666664,0.5888888888888889,0.28205128205128205,0.49,0.35483148493187733,0.24985779874621394,0.2642094977200032,Subject20,connectivity_correlation_only,xgboost
120,0,2,30,88,0.7333333333333333,0.0,0.9777777777777777,0.0,0.8096296296296297,0.47505315453077457,0.16433045635669472,0.11833732134352128,Subject21,connectivity_correlation_only,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8511111111111112,0.7763602559723084,0.15601149685945034,0.11108122610797486,Subject22,connectivity_correlation_only,xgboost
120,2,2,28,88,0.75,0.06666666666666667,0.9777777777777777,0.11764705882352941,0.785925925925926,0.5192550899951945,0.16465528824695194,0.10090274941176178,Subject23,connectivity_correlation_only,xgboost
120,5,10,25,80,0.7083333333333334,0.16666666666666666,0.8888888888888888,0.2222222222222222,0.6481481481481481,0.45065228745272456,0.18816756166714105,0.12602791792402662,Subject24,connectivity_correlation_only,xgboost
120,5,2,25,88,0.775,0.16666666666666666,0.9777777777777777,0.2702702702702703,0.652962962962963,0.5350989774548875,0.1748453870618309,0.11323839984834193,Subject25,connectivity_correlation_only,xgboost
120,9,22,21,68,0.6416666666666667,0.3,0.7555555555555555,0.29508196721311475,0.5011111111111111,0.29014173202339805,0.23529018298046817,0.19882256401081883,Subject26,connectivity_correlation_only,xgboost
120,6,4,24,86,0.7666666666666667,0.2,0.9555555555555556,0.3,0.77,0.5200876551625295,0.1590236661063089,0.09557859872778257,Subject27,connectivity_correlation_only,xgboost
120,15,34,15,56,0.5916666666666667,0.5,0.6222222222222222,0.379746835443038,0.5800000000000001,0.3461822219610048,0.23201088451826074,0.2128049697726965,Subject28,connectivity_correlation_only,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.5574074074074075,0.2973210759723379,0.2081664713288757,0.16537479339167474,Subject29,connectivity_correlation_only,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.17555555555555555,0.16458737437768817,0.23348062871637942,0.1965496644377708,Subject30,connectivity_correlation_only,xgboost
69,6,22,24,17,0.3333333333333333,0.2,0.4358974358974359,0.20689655172413793,0.2401709401709402,0.3608891832264158,0.3306599022266402,0.32529394047847693,Subject31,connectivity_correlation_only,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.45407407407407413,0.23221490508324136,0.20006040159222843,0.09014621724685032,Subject32,connectivity_correlation_only,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.7796296296296297,0.5943191610917133,0.19504185681140604,0.16224377173930407,Subject33,connectivity_correlation_only,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.59,0.2933164654197586,0.19481361052808008,0.10815632430215677,Subject34,connectivity_correlation_only,xgboost
120,11,2,19,88,0.825,0.36666666666666664,0.9777777777777777,0.5116279069767442,0.78,0.6526373774062715,0.1610328036464415,0.14983450273672738,Subject35,connectivity_correlation_only,xgboost
120,6,1,24,89,0.7916666666666666,0.2,0.9888888888888889,0.32432432432432434,0.6859259259259259,0.5421878035935598,0.16312167250427004,0.08800166809717433,Subject00,best_low_dimensional_stable_combination,logistic_regression
120,27,27,3,63,0.75,0.9,0.7,0.6428571428571429,0.8744444444444445,0.7311507125156455,0.17692552174391493,0.2421727620606097,Subject01,best_low_dimensional_stable_combination,logistic_regression
120,30,37,0,53,0.6916666666666667,1.0,0.5888888888888889,0.6185567010309279,0.78,0.438466429382438,0.23661132191885664,0.2781004488575611,Subject02,best_low_dimensional_stable_combination,logistic_regression
120,7,0,23,90,0.8083333333333333,0.23333333333333334,1.0,0.3783783783783784,0.962962962962963,0.9192171828516313,0.12342422593029508,0.20306919084760267,Subject03,best_low_dimensional_stable_combination,logistic_regression
114,8,29,22,55,0.5526315789473685,0.26666666666666666,0.6547619047619048,0.23880597014925373,0.41031746031746036,0.22075657150978212,0.2824941967947197,0.2798688202138058,Subject04,best_low_dimensional_stable_combination,logistic_regression
120,8,19,22,71,0.6583333333333333,0.26666666666666666,0.7888888888888889,0.2807017543859649,0.65,0.3929048137190034,0.21376383441014254,0.18804505430194696,Subject05,best_low_dimensional_stable_combination,logistic_regression
120,30,81,0,9,0.325,1.0,0.1,0.425531914893617,0.9681481481481482,0.9372207032733348,0.33988158794677165,0.4784980898983262,Subject06,best_low_dimensional_stable_combination,logistic_regression
120,23,44,7,46,0.575,0.7666666666666667,0.5111111111111111,0.4742268041237113,0.7218518518518519,0.45578216283725353,0.26077127223645,0.3068873077468771,Subject07,best_low_dimensional_stable_combination,logistic_regression
120,24,23,6,67,0.7583333333333333,0.8,0.7444444444444445,0.6233766233766234,0.8348148148148149,0.6070316203982655,0.1951627337826132,0.22170632981383404,Subject08,best_low_dimensional_stable_combination,logistic_regression
120,6,7,24,83,0.7416666666666667,0.2,0.9222222222222223,0.27906976744186046,0.5318518518518518,0.33012444893944975,0.20869748199441904,0.1416683707534344,Subject09,best_low_dimensional_stable_combination,logistic_regression
123,20,62,10,31,0.4146341463414634,0.6666666666666666,0.3333333333333333,0.35714285714285715,0.5150537634408603,0.25160925464923595,0.29040369940749367,0.29646551706430563,Subject10,best_low_dimensional_stable_combination,logistic_regression
120,30,73,0,17,0.39166666666666666,1.0,0.18888888888888888,0.45112781954887216,0.6966666666666667,0.34580026638664796,0.37521790178781134,0.4525139088574949,Subject11,best_low_dimensional_stable_combination,logistic_regression
120,11,37,19,53,0.5333333333333333,0.36666666666666664,0.5888888888888889,0.28205128205128205,0.49666666666666665,0.23463147777962623,0.2714010916997674,0.22426639164106046,Subject12,best_low_dimensional_stable_combination,logistic_regression
120,29,89,1,1,0.25,0.9666666666666667,0.011111111111111112,0.3918918918918919,0.14185185185185187,0.15369195974262662,0.5612230188018387,0.5772778381522008,Subject13,best_low_dimensional_stable_combination,logistic_regression
120,27,73,3,17,0.36666666666666664,0.9,0.18888888888888888,0.4153846153846154,0.6085185185185185,0.3339828863151162,0.3261037848282015,0.37067459515630435,Subject14,best_low_dimensional_stable_combination,logistic_regression
120,1,1,29,89,0.75,0.03333333333333333,0.9888888888888889,0.0625,0.5929629629629629,0.3599007187763893,0.19329041268471156,0.1067829888025663,Subject15,best_low_dimensional_stable_combination,logistic_regression
120,30,39,0,51,0.675,1.0,0.5666666666666667,0.6060606060606061,0.9455555555555557,0.8906163006458465,0.20178364049709546,0.3307381648632883,Subject16,best_low_dimensional_stable_combination,logistic_regression
120,21,48,9,42,0.525,0.7,0.4666666666666667,0.42424242424242425,0.6166666666666667,0.352020845246843,0.2672398093285628,0.2871661731962721,Subject17,best_low_dimensional_stable_combination,logistic_regression
120,26,11,4,79,0.875,0.8666666666666667,0.8777777777777778,0.7761194029850746,0.9166666666666665,0.7712611204102614,0.14957774732391899,0.2658222663963821,Subject18,best_low_dimensional_stable_combination,logistic_regression
120,22,7,8,83,0.875,0.7333333333333333,0.9222222222222223,0.7457627118644068,0.9262962962962963,0.7876344530741831,0.11243601424527001,0.14585469929406136,Subject19,best_low_dimensional_stable_combination,logistic_regression
120,26,16,4,74,0.8333333333333334,0.8666666666666667,0.8222222222222222,0.7222222222222222,0.9270370370370371,0.8078458306715299,0.16304249101868884,0.23213124843646776,Subject20,best_low_dimensional_stable_combination,logistic_regression
120,24,21,6,69,0.775,0.8,0.7666666666666667,0.64,0.8462962962962963,0.5755870907854985,0.17117878718670362,0.19354716509721556,Subject21,best_low_dimensional_stable_combination,logistic_regression
120,18,2,12,88,0.8833333333333333,0.6,0.9777777777777777,0.72,0.9540740740740741,0.872482546052046,0.10209201526038841,0.1465281227743023,Subject22,best_low_dimensional_stable_combination,logistic_regression
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.8818518518518519,0.7596122908452652,0.15165187077122727,0.16157777547821098,Subject23,best_low_dimensional_stable_combination,logistic_regression
120,18,20,12,70,0.7333333333333333,0.6,0.7777777777777778,0.5294117647058824,0.7951851851851852,0.5761691762964232,0.19528483364361354,0.2184603831423172,Subject24,best_low_dimensional_stable_combination,logistic_regression
120,3,3,27,87,0.75,0.1,0.9666666666666667,0.16666666666666666,0.604074074074074,0.3457643100585688,0.19325893799818042,0.11483458338055141,Subject25,best_low_dimensional_stable_combination,logistic_regression
120,15,12,15,78,0.775,0.5,0.8666666666666667,0.5263157894736842,0.802962962962963,0.5926390189420119,0.18778480204821132,0.19861160837601505,Subject26,best_low_dimensional_stable_combination,logistic_regression
120,30,38,0,52,0.6833333333333333,1.0,0.5777777777777777,0.6122448979591837,0.9614814814814815,0.894265142356836,0.20488463848429894,0.33178690938845273,Subject27,best_low_dimensional_stable_combination,logistic_regression
120,9,2,21,88,0.8083333333333333,0.3,0.9777777777777777,0.43902439024390244,0.9037037037037037,0.7756172337609057,0.12827130937277154,0.12294633751243052,Subject28,best_low_dimensional_stable_combination,logistic_regression
120,0,0,30,90,0.75,0.0,1.0,0.0,0.6355555555555555,0.3368263378871189,0.19305081561313103,0.1139916627715509,Subject29,best_low_dimensional_stable_combination,logistic_regression
120,26,31,4,59,0.7083333333333334,0.8666666666666667,0.6555555555555556,0.5977011494252874,0.9025925925925926,0.8272030719976688,0.1855117885920962,0.2841047267458692,Subject30,best_low_dimensional_stable_combination,logistic_regression
69,23,19,7,20,0.6231884057971014,0.7666666666666667,0.5128205128205128,0.6388888888888888,0.7384615384615385,0.715722597773596,0.22129358688013878,0.14527067648745806,Subject31,best_low_dimensional_stable_combination,logistic_regression
120,2,0,28,90,0.7666666666666667,0.06666666666666667,1.0,0.125,0.6807407407407408,0.5165790596730164,0.17138436182128103,0.06797287905509823,Subject32,best_low_dimensional_stable_combination,logistic_regression
120,20,2,10,88,0.9,0.6666666666666666,0.9777777777777777,0.7692307692307693,0.9477777777777778,0.8830816020206509,0.14565846380509692,0.25604761394792014,Subject33,best_low_dimensional_stable_combination,logistic_regression
120,8,12,22,78,0.7166666666666667,0.26666666666666666,0.8666666666666667,0.32,0.7048148148148148,0.43279016528297787,0.1769372002462765,0.07575686693916261,Subject34,best_low_dimensional_stable_combination,logistic_regression
120,30,76,0,14,0.36666666666666664,1.0,0.15555555555555556,0.4411764705882353,0.8625925925925926,0.6373932263828808,0.4098671191064451,0.5116375216555351,Subject35,best_low_dimensional_stable_combination,logistic_regression
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.7644444444444444,0.5706233090312555,0.21540251343306185,0.20729283515181515,Subject00,best_low_dimensional_stable_combination,svm_rbf
120,17,44,13,46,0.525,0.5666666666666667,0.5111111111111111,0.37362637362637363,0.5966666666666667,0.3119359092948544,0.2310326996737703,0.14973173926425729,Subject01,best_low_dimensional_stable_combination,svm_rbf
120,30,27,0,63,0.775,1.0,0.7,0.6896551724137931,0.9714814814814816,0.9183914787847824,0.08068976950168828,0.12241933351625424,Subject02,best_low_dimensional_stable_combination,svm_rbf
120,14,0,16,90,0.8666666666666667,0.4666666666666667,1.0,0.6363636363636364,0.924074074074074,0.875637156437306,0.14335679115320846,0.15765219510706394,Subject03,best_low_dimensional_stable_combination,svm_rbf
114,3,10,27,74,0.6754385964912281,0.1,0.8809523809523809,0.13953488372093023,0.4559523809523809,0.28157482981543264,0.22860686734909746,0.17156394925142118,Subject04,best_low_dimensional_stable_combination,svm_rbf
120,15,31,15,59,0.6166666666666667,0.5,0.6555555555555556,0.39473684210526316,0.6359259259259259,0.34413680576764183,0.19849536662667658,0.12027384519660941,Subject05,best_low_dimensional_stable_combination,svm_rbf
120,16,57,14,33,0.4083333333333333,0.5333333333333333,0.36666666666666664,0.3106796116504854,0.4103703703703704,0.2214353888994952,0.2452971543035659,0.2430312531385891,Subject06,best_low_dimensional_stable_combination,svm_rbf
120,19,40,11,50,0.575,0.6333333333333333,0.5555555555555556,0.42696629213483145,0.6381481481481481,0.31486216472114115,0.22989783778079248,0.1785765763865827,Subject07,best_low_dimensional_stable_combination,svm_rbf
120,29,43,1,47,0.6333333333333333,0.9666666666666667,0.5222222222222223,0.5686274509803921,0.7825925925925925,0.4149652003310589,0.19181350129844474,0.19269084578903295,Subject08,best_low_dimensional_stable_combination,svm_rbf
120,27,42,3,48,0.625,0.9,0.5333333333333333,0.5454545454545454,0.8548148148148149,0.6768671611932463,0.1445997974107829,0.11824956759987715,Subject09,best_low_dimensional_stable_combination,svm_rbf
123,14,48,16,45,0.4796747967479675,0.4666666666666667,0.4838709677419355,0.30434782608695654,0.49928315412186375,0.32647476560442024,0.23352652631605952,0.22925040080665887,Subject10,best_low_dimensional_stable_combination,svm_rbf
120,26,71,4,19,0.375,0.8666666666666667,0.2111111111111111,0.4094488188976378,0.4588888888888889,0.22729081603674706,0.35684664643770625,0.3282677090552076,Subject11,best_low_dimensional_stable_combination,svm_rbf
120,3,62,27,28,0.25833333333333336,0.1,0.3111111111111111,0.06315789473684211,0.14555555555555555,0.15415682200882813,0.47576006175300134,0.5308555711947515,Subject12,best_low_dimensional_stable_combination,svm_rbf
120,13,87,17,3,0.13333333333333333,0.43333333333333335,0.03333333333333333,0.2,0.10555555555555556,0.1486289742345635,0.5568388810975472,0.6406034770428696,Subject13,best_low_dimensional_stable_combination,svm_rbf
120,12,46,18,44,0.4666666666666667,0.4,0.4888888888888889,0.2727272727272727,0.45851851851851855,0.24243330687893389,0.2346046279556247,0.1839716964655635,Subject14,best_low_dimensional_stable_combination,svm_rbf
120,4,1,26,89,0.775,0.13333333333333333,0.9888888888888889,0.22857142857142856,0.5425925925925925,0.4175351826557896,0.21199056478966324,0.19875881981882518,Subject15,best_low_dimensional_stable_combination,svm_rbf
120,7,40,23,50,0.475,0.23333333333333334,0.5555555555555556,0.18181818181818182,0.41000000000000003,0.2326228084144772,0.26000223601735734,0.2991924727509514,Subject16,best_low_dimensional_stable_combination,svm_rbf
120,24,35,6,55,0.6583333333333333,0.8,0.6111111111111112,0.5393258426966292,0.7385185185185186,0.39837027776882344,0.17419523731215836,0.11799961537603837,Subject17,best_low_dimensional_stable_combination,svm_rbf
120,23,22,7,68,0.7583333333333333,0.7666666666666667,0.7555555555555555,0.6133333333333333,0.8592592592592593,0.6720293983528176,0.12816600472679301,0.06061799860776698,Subject18,best_low_dimensional_stable_combination,svm_rbf
120,15,6,15,84,0.825,0.5,0.9333333333333333,0.5882352941176471,0.9277777777777778,0.719125318371167,0.1501199904943363,0.1547756338224448,Subject19,best_low_dimensional_stable_combination,svm_rbf
120,21,10,9,80,0.8416666666666667,0.7,0.8888888888888888,0.6885245901639344,0.8922222222222221,0.7090786465591215,0.1252314903274234,0.09149325661500911,Subject20,best_low_dimensional_stable_combination,svm_rbf
120,21,29,9,61,0.6833333333333333,0.7,0.6777777777777778,0.525,0.7825925925925926,0.6852125551407547,0.13445529443163562,0.11285245946362817,Subject21,best_low_dimensional_stable_combination,svm_rbf
120,23,28,7,62,0.7083333333333334,0.7666666666666667,0.6888888888888889,0.5679012345679012,0.7785185185185185,0.5403515257661379,0.1563629473135587,0.06252629771445847,Subject22,best_low_dimensional_stable_combination,svm_rbf
120,2,0,28,90,0.7666666666666667,0.06666666666666667,1.0,0.125,0.7177777777777778,0.5225636840738209,0.22042135639214608,0.21463204208440123,Subject23,best_low_dimensional_stable_combination,svm_rbf
120,18,33,12,57,0.625,0.6,0.6333333333333333,0.4444444444444444,0.6977777777777777,0.33227710826555,0.1983140015609955,0.17059660885030986,Subject24,best_low_dimensional_stable_combination,svm_rbf
120,0,0,30,90,0.75,0.0,1.0,0.0,0.5911111111111111,0.3539004511854491,0.22851984182649476,0.21248975737247205,Subject25,best_low_dimensional_stable_combination,svm_rbf
120,27,23,3,67,0.7833333333333333,0.9,0.7444444444444445,0.675,0.8864814814814814,0.7194384458473051,0.11737430098987002,0.07856475601071247,Subject26,best_low_dimensional_stable_combination,svm_rbf
120,27,41,3,49,0.6333333333333333,0.9,0.5444444444444444,0.5510204081632653,0.8266666666666667,0.5769215032325965,0.15681868055716155,0.11804557193604003,Subject27,best_low_dimensional_stable_combination,svm_rbf
120,3,9,27,81,0.7,0.1,0.9,0.14285714285714285,0.5737037037037037,0.2821727615863885,0.21785664037859104,0.17606608431875476,Subject28,best_low_dimensional_stable_combination,svm_rbf
120,0,1,30,89,0.7416666666666667,0.0,0.9888888888888889,0.0,0.5055555555555555,0.2563358110275582,0.23746734365895517,0.22920737460756213,Subject29,best_low_dimensional_stable_combination,svm_rbf
120,29,46,1,44,0.6083333333333333,0.9666666666666667,0.4888888888888889,0.5523809523809524,0.893888888888889,0.8085021148448294,0.1386381920389787,0.18626585367967163,Subject30,best_low_dimensional_stable_combination,svm_rbf
69,24,19,6,20,0.6376811594202898,0.8,0.5128205128205128,0.6575342465753424,0.6461538461538462,0.602920233992422,0.2591533523270607,0.2197464345528856,Subject31,best_low_dimensional_stable_combination,svm_rbf
120,2,0,28,90,0.7666666666666667,0.06666666666666667,1.0,0.125,0.8833333333333333,0.7703481984494336,0.20142915968478647,0.20769916354634524,Subject32,best_low_dimensional_stable_combination,svm_rbf
120,19,8,11,82,0.8416666666666667,0.6333333333333333,0.9111111111111111,0.6666666666666666,0.9159259259259259,0.7830505057179487,0.11706832084708159,0.08068474613915212,Subject33,best_low_dimensional_stable_combination,svm_rbf
120,11,16,19,74,0.7083333333333334,0.36666666666666664,0.8222222222222222,0.38596491228070173,0.6862962962962963,0.39375176458624617,0.18472395612548223,0.10819512231118664,Subject34,best_low_dimensional_stable_combination,svm_rbf
120,23,69,7,21,0.36666666666666664,0.7666666666666667,0.23333333333333334,0.3770491803278688,0.45444444444444443,0.2460972381055333,0.2758949422600339,0.2599356232985702,Subject35,best_low_dimensional_stable_combination,svm_rbf
120,0,0,30,90,0.75,0.0,1.0,0.0,0.7675925925925926,0.6154795316706894,0.18738541666666667,0.15555555555555553,Subject00,best_low_dimensional_stable_combination,random_forest
120,6,8,24,82,0.7333333333333333,0.2,0.9111111111111111,0.2727272727272727,0.6175925925925926,0.39084060028574885,0.1894484953703704,0.12090277777777776,Subject01,best_low_dimensional_stable_combination,random_forest
120,12,5,18,85,0.8083333333333333,0.4,0.9444444444444444,0.5106382978723404,0.845925925925926,0.59426525566482,0.14772627314814815,0.144375,Subject02,best_low_dimensional_stable_combination,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8938888888888888,0.7684226899286934,0.1647991898148148,0.14131944444444447,Subject03,best_low_dimensional_stable_combination,random_forest
114,0,2,30,82,0.7192982456140351,0.0,0.9761904761904762,0.0,0.4208333333333334,0.22262004899702964,0.23116654483430799,0.16235380116959064,Subject04,best_low_dimensional_stable_combination,random_forest
120,3,1,27,89,0.7666666666666667,0.1,0.9888888888888889,0.17647058823529413,0.7298148148148148,0.4415982308097347,0.1701869212962963,0.10645833333333335,Subject05,best_low_dimensional_stable_combination,random_forest
120,0,13,30,77,0.6416666666666667,0.0,0.8555555555555555,0.0,0.36666666666666664,0.19552481989046067,0.23233680555555558,0.1702777777777778,Subject06,best_low_dimensional_stable_combination,random_forest
120,5,6,25,84,0.7416666666666667,0.16666666666666666,0.9333333333333333,0.24390243902439024,0.6555555555555556,0.35197341375707264,0.18236168981481485,0.09951388888888887,Subject07,best_low_dimensional_stable_combination,random_forest
120,11,11,19,79,0.75,0.36666666666666664,0.8777777777777778,0.4230769230769231,0.8055555555555556,0.45256741700526626,0.15101331018518518,0.11048611111111113,Subject08,best_low_dimensional_stable_combination,random_forest
120,7,3,23,87,0.7833333333333333,0.23333333333333334,0.9666666666666667,0.35,0.8264814814814815,0.6108261571586423,0.14472164351851852,0.110625,Subject09,best_low_dimensional_stable_combination,random_forest
123,4,14,26,79,0.6747967479674797,0.13333333333333333,0.8494623655913979,0.16666666666666666,0.42060931899641574,0.21938141499060246,0.22855070009033424,0.153319783197832,Subject10,best_low_dimensional_stable_combination,random_forest
120,1,35,29,55,0.4666666666666667,0.03333333333333333,0.6111111111111112,0.030303030303030304,0.27870370370370373,0.17970471007050065,0.2711788194444445,0.243125,Subject11,best_low_dimensional_stable_combination,random_forest
120,0,16,30,74,0.6166666666666667,0.0,0.8222222222222222,0.0,0.13592592592592592,0.15456476664558463,0.3108460648148148,0.37666666666666665,Subject12,best_low_dimensional_stable_combination,random_forest
120,4,77,26,13,0.14166666666666666,0.13333333333333333,0.14444444444444443,0.07207207207207207,0.06296296296296296,0.14790126349262883,0.4026961805555555,0.5286805555555555,Subject13,best_low_dimensional_stable_combination,random_forest
120,1,6,29,84,0.7083333333333334,0.03333333333333333,0.9333333333333333,0.05405405405405406,0.4555555555555556,0.231151810441556,0.21052777777777779,0.14597222222222223,Subject14,best_low_dimensional_stable_combination,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.7646296296296297,0.5778567916056102,0.187609375,0.15159722222222222,Subject15,best_low_dimensional_stable_combination,random_forest
120,3,18,27,72,0.625,0.1,0.8,0.11764705882352941,0.5064814814814815,0.2503597483550053,0.21475405092592592,0.19340277777777778,Subject16,best_low_dimensional_stable_combination,random_forest
120,9,7,21,83,0.7666666666666667,0.3,0.9222222222222223,0.391304347826087,0.7592592592592593,0.4796911732410988,0.1668958333333333,0.12513888888888888,Subject17,best_low_dimensional_stable_combination,random_forest
120,8,5,22,85,0.775,0.26666666666666666,0.9444444444444444,0.37209302325581395,0.8422222222222222,0.5803582885358015,0.14174305555555555,0.0911111111111111,Subject18,best_low_dimensional_stable_combination,random_forest
120,2,2,28,88,0.75,0.06666666666666667,0.9777777777777777,0.11764705882352941,0.9438888888888889,0.7582588781140437,0.1250902777777778,0.1861111111111111,Subject19,best_low_dimensional_stable_combination,random_forest
120,2,0,28,90,0.7666666666666667,0.06666666666666667,1.0,0.125,0.8390740740740741,0.6558159395213269,0.14859895833333336,0.10979166666666669,Subject20,best_low_dimensional_stable_combination,random_forest
120,3,2,27,88,0.7583333333333333,0.1,0.9777777777777777,0.17142857142857143,0.711111111111111,0.4663886869070879,0.16759953703703703,0.09361111111111113,Subject21,best_low_dimensional_stable_combination,random_forest
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.7327777777777779,0.5285538080669645,0.16686979166666666,0.06270833333333332,Subject22,best_low_dimensional_stable_combination,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8292592592592591,0.6565931727024128,0.1993402777777778,0.19125000000000003,Subject23,best_low_dimensional_stable_combination,random_forest
120,7,4,23,86,0.775,0.23333333333333334,0.9555555555555556,0.34146341463414637,0.7831481481481481,0.5074052014429201,0.15456481481481482,0.09555555555555555,Subject24,best_low_dimensional_stable_combination,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.7383333333333333,0.4527745252621538,0.20552025462962964,0.17631944444444445,Subject25,best_low_dimensional_stable_combination,random_forest
120,0,1,30,89,0.7416666666666667,0.0,0.9888888888888889,0.0,0.827037037037037,0.48956840060471185,0.16040509259259259,0.15472222222222223,Subject26,best_low_dimensional_stable_combination,random_forest
120,22,10,8,80,0.85,0.7333333333333333,0.8888888888888888,0.7096774193548387,0.9112962962962964,0.7640189353755805,0.13357986111111111,0.15944444444444442,Subject27,best_low_dimensional_stable_combination,random_forest
120,2,1,28,89,0.7583333333333333,0.06666666666666667,0.9888888888888889,0.12121212121212122,0.54,0.3851524937032124,0.1885445601851852,0.10076388888888889,Subject28,best_low_dimensional_stable_combination,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.47018518518518515,0.23454294046703472,0.23550925925925928,0.2111111111111111,Subject29,best_low_dimensional_stable_combination,random_forest
120,4,2,26,88,0.7666666666666667,0.13333333333333333,0.9777777777777777,0.2222222222222222,0.8081481481481481,0.5781738850197938,0.15406192129629628,0.10562499999999997,Subject30,best_low_dimensional_stable_combination,random_forest
69,10,2,20,37,0.6811594202898551,0.3333333333333333,0.9487179487179487,0.47619047619047616,0.6452991452991453,0.5963625900161157,0.2397584541062802,0.15797101449275364,Subject31,best_low_dimensional_stable_combination,random_forest
